ID,PredictedProb
434,0.0043787976003310655
436,0.09785588980927666
437,0.0958262995909283
451,0.013275353976957288
452,0.00016269300048507806
454,0.0003064441529066918
457,0.17161580207578647
458,0.0003754971492398413
460,0.23158303358760704
461,0.09546724952723441
462,0.1266939336481257
463,0.32332769209150863
465,0.9979354102185247
467,0.00012154904889513089
473,0.0001783359351392124
474,1.0
480,0.03488585843065866
481,0.4055008115260917
483,0.13283781239865292
484,3.3959646596680866e-05
485,0.08353050829562826
487,0.99969872033255
490,0.14588664036091548
491,0.00015857184502323691
492,0.028132946539533146
496,3.231656005699629e-05
497,0.007019535938665686
498,0.0007584546548219105
499,0.28733783616423375
501,0.0005271554596218765
502,9.094570604573024e-05
503,0.2324034697803429
506,0.20450737939203534
507,0.05912265660276213
508,0.019510009779754284
509,3.0142364049168405e-05
510,0.18416531567029035
511,0.14773871361187008
513,3.128419849896596e-05
515,0.1285040218872335
521,9.259428952919626e-06
522,0.07508756950167099
523,0.02147867520591525
525,8.480973605147396e-05
529,0.00045590483713036083
530,9.263217574770028e-05
531,6.229787609215889e-05
533,0.32166390722331445
534,1.5953773125655682e-06
535,0.16503024962191154
537,0.04740287284262831
541,5.5162168790489775e-05
542,0.03884782888687397
543,2.6808258576652513e-05
544,0.030579314009586873
545,4.5623627387326044e-05
549,0.3193076950354972
550,0.09783707164308239
551,0.04510533780393454
553,0.16891356190344484
556,6.055736509814856e-05
558,0.00020012140081721665
560,2.3149879720753348e-05
563,1.3778311352366573e-05
564,0.003664340552058229
567,5.7996487385723805e-05
572,6.592938215722436e-05
573,0.9915199766867102
577,0.00014640975332451208
583,0.9317198090013975
584,0.05188534350212158
585,0.09174103543004239
586,0.11663982604672778
588,0.0004912175117828007
590,5.2850626263772886e-05
591,0.0001604489408556462
593,0.04388954709212179
594,5.3355250068299394e-05
597,0.0005507937437728325
598,0.041974182220283776
599,0.8592128359927169
603,3.157311400675041e-05
604,0.0863859933286062
606,0.9999999057065496
607,8.439554711162432e-05
609,0.07354960419651216
614,0.26705904968649463
615,0.00014844656397377664
616,6.348856859078143e-05
617,0.0009656308497442036
618,0.05520192989326237
619,0.131760660471065
620,0.9593535049986375
623,0.09163799742974739
625,0.058374587730841525
626,0.050842312564294084
627,0.5491387260938132
632,0.0661605892294994
633,6.143166698859217e-05
634,0.07890857752928536
635,0.06261525611436729
636,7.174928438628655e-05
637,0.29563661768148125
638,0.0003126618077661569
639,0.00011833369109397113
642,0.014615344387807363
643,0.1446150140228272
644,0.7529994158443076
645,0.00040826436340438377
646,0.09810510933094897
650,0.0001038362871957144
653,7.011932891701768e-05
654,7.545755726070116e-06
655,0.0026797280455212445
656,0.09564967679637278
657,0.5006999101745754
658,7.74551918779139e-06
660,0.05841831776294468
661,0.11176083713735423
668,0.9991943104621537
669,1.97083632003339e-05
671,0.8240731837018772
672,9.91864045183789e-06
676,0.9079368576560349
678,0.5717067900024082
680,1.0
682,0.046576449187266014
684,0.7705904707380817
685,0.9312968453962019
686,6.87987581992142e-06
687,0.018584934841699808
694,7.350890455367133e-05
696,0.0008774880973541133
697,3.602450461928415e-05
699,8.598349875682166e-05
702,0.025357047344763933
707,5.258406764780134e-05
708,0.05411818348715842
712,0.0519118600036632
717,0.11299014862464737
718,0.9556583249739318
720,5.131616979931486e-05
721,6.757324062485304e-05
723,0.0002933410645799888
724,0.0003687924912009403
727,2.493057361143241e-05
728,0.011830809297960584
731,0.25931187500277414
733,0.840334468204151
735,0.011674486689839425
737,0.03759069245934689
738,8.628792354588324e-05
740,6.703686540263273e-05
742,0.9768375377447565
743,0.00035907146356636393
745,0.014637714096180218
746,8.871681516341539e-05
747,2.2455342418882278e-05
748,0.987652108115703
749,0.002778362561043768
750,0.008306435942781108
753,0.005878433985583546
755,0.27629225110370925
756,2.470344688465268e-05
758,0.06765914701675016
760,0.00019659893117541694
762,9.07933887659321e-05
763,0.0002226154386849254
765,0.00039282014395555787
767,0.053798717441484525
768,0.9994629948981363
770,0.7176022895121894
772,0.00022298948701160467
773,6.323874228543926e-05
774,0.99999999491979
775,0.08360805062320076
777,0.04142674627336606
778,0.0001422368409320304
780,0.02081229388229422
782,0.046582754269497074
783,0.41430460785305484
786,0.014940697574475746
787,0.9999983455476283
788,1.7720457458181744e-05
789,1.0047421006492723e-05
790,6.944513323862618e-05
793,0.23768686073955833
795,0.00017374834839378189
807,0.0010823316895054401
809,7.01854556837433e-05
810,5.5211711922555694e-05
811,0.6302121300008718
813,1.1177506473895609e-05
815,0.0017179460767811053
816,2.7294996138902478e-06
821,9.164316830392913e-05
823,0.9938484404795122
825,0.08436184409433305
826,0.991060950919537
827,0.9966450095235996
832,0.0756364990521103
833,1.2868666735253195e-05
834,0.00015818343977598668
837,0.00019715876244018137
838,0.8443994336267702
839,0.020592641297804182
843,0.005687800954809041
844,0.00013383837131380785
845,6.996381901317456e-05
846,1.2842111964428982e-05
848,0.03829519045146355
850,0.02906405309578466
851,0.2200614335166586
852,3.726446774739744e-05
855,0.00018072984344705994
856,0.00046945718406207385
861,0.023815397267147726
862,0.9952867354489576
863,0.8677847644638925
864,0.0013838050125729645
865,0.985854238886641
867,8.101296352311339e-05
868,6.090829743833491e-05
869,0.032333965619351486
873,0.0002714841021581843
875,0.0018227419869216593
877,0.9236352129050797
879,0.0008114769299253361
880,0.024109186074688628
881,1.0
882,2.6000252440733893e-05
883,0.9996019024705081
887,8.203975732162413e-05
888,4.0047830340744755e-05
890,0.974153879174956
897,0.08175303656329586
900,0.06712634468649195
902,0.1729805481207111
904,0.019394037824519143
906,0.20650381834492906
910,9.911600847722994e-05
913,0.00024900933181605224
914,9.661141240581344e-05
915,0.0005577460571043794
918,0.0022929524335276496
920,0.019308137651868198
923,0.8210374647029333
926,0.00017563101534379848
927,6.585822540102114e-05
929,2.2732565894231294e-05
930,0.18910102385888558
931,0.00010522066235550403
932,0.018910785762030022
933,1.1594069827166973e-05
934,5.151749621519327e-05
936,0.00014469282738323723
939,5.98961605692838e-05
941,0.00036869871537395087
943,6.658345579297215e-06
947,5.966154800159155e-05
948,0.08521682505381117
949,0.7833684851335825
950,6.58755696406164e-05
951,0.15301493484968917
952,3.693336641075811e-05
953,0.956336054375746
956,2.113623862480468e-05
961,2.3566649278291526e-05
962,0.04670989520874168
968,0.4165301759898244
971,6.437816211448718e-05
972,0.99702175782753
977,0.17016560184519233
981,0.0005163671485170731
985,0.08091680595454984
987,8.358102639474834e-05
989,1.0
993,0.11019775708842208
994,3.886074285866626e-05
997,0.8715085067507425
998,0.008242859392540013
999,2.2616294611300123e-05
1002,0.9177334743940119
1003,0.9590922193952203
1004,1.0
1005,0.0013226535734266473
1007,0.006485328924334682
1008,0.9999999488162543
1014,0.9999999230220767
1016,0.9638851486830166
1021,2.5745279089168224e-05
1023,0.9999993495048172
1026,0.0023362253077675683
1028,0.0419386113572296
1029,0.00011527928543332555
1030,8.112937999069531e-05
1031,0.06381302107477733
1032,0.0880414136190221
1033,0.9535426360811393
1036,0.0188566508092364
1037,0.046836041305035214
1039,0.00046250662952728106
1046,0.9996544401644529
1047,0.9999998419291513
1049,0.9774406834084618
1055,0.30775099037673975
1057,9.85490230258657e-06
1059,0.00016943757242987643
1060,0.0009003583870450849
1062,0.0005810320848245182
1063,0.001781536311655205
1066,8.5446408790341e-05
1067,0.9991097189542295
1068,0.03344717911941435
1070,0.0665485430828168
1071,0.13590278660288493
1073,0.20532522557955246
1074,3.346037484944967e-05
1075,0.28856118771972444
1076,0.051785199422099915
1077,0.07240667734157787
1079,0.04108054703866942
1083,0.0001590324352722481
1085,0.0016282518509942356
1087,0.00244329530123412
1088,9.53475007587003e-06
1089,2.6608916981844728e-05
1092,3.475932129361831e-05
1095,0.05982227014099006
1104,0.7906076346209225
1106,0.9149111465511545
1108,2.2110976693829478e-05
1110,0.03808242191109907
1117,0.021198994228893975
1118,8.24732691833568e-05
1119,0.00036886726431911606
1121,0.10894505907929357
1122,6.954047914349643e-05
1124,0.9774869602083754
1125,0.00015531778640384054
1126,0.06736878043239085
1128,0.6445332808337763
1129,0.7000042253164008
1131,0.0007897875693011223
1132,0.11597537289647722
1133,0.000190249217501985
1134,3.714373032496853e-05
1137,1.0
1138,0.05441020018121867
1139,0.07084525457809128
1140,2.823726246945634e-05
1141,0.1656533543330998
1143,0.008570952201987043
1144,0.9999940845506102
1145,0.029754312894570315
1146,0.9424361240622522
1147,2.1604427916802394e-05
1149,0.050325812149876734
1151,0.0008486809757685445
1154,0.0001859323682424499
1156,5.6536313535437896e-05
1158,0.23368005918222925
1165,0.1649476788247324
1166,0.0001602620439901998
1167,0.037187589765636325
1168,1.8736443905155484e-05
1169,0.02984064030124958
1171,0.00015378627329005524
1173,0.006579822598350965
1175,6.870287383183798e-05
1181,0.4277970824616333
1182,0.0006588274429167299
1184,0.07409387562876174
1187,0.002597022242678012
1189,0.00023433683477146728
1190,1.3908962813441509e-05
1193,4.3722444786480724e-05
1194,0.15281026866575434
1196,0.09340995796325152
1202,1.448449572062404e-05
1203,0.00019512185181099254
1206,0.08271230101649601
1209,0.9997686559080591
1211,0.3356044114366791
1212,4.698074800358967e-05
1215,8.456444633828176e-05
1216,4.590429821605774e-05
1220,0.9781216776056842
1222,0.9899862781403511
1223,0.26554828672609265
1224,0.034591150644840245
1227,0.0005992201572123199
1229,0.006856162699520449
1230,7.553312346595017e-06
1233,0.5674488381346049
1236,0.270064984488515
1242,0.23942870653533377
1245,2.3988301928244987e-05
1246,0.9997688816893991
1249,0.00010165832606240208
1250,7.962499645262704e-05
1253,0.07259433812484653
1258,0.11270188649621966
1259,2.3288708688717646e-05
1262,0.9926295006549797
1263,0.0004903034319129641
1265,0.9999962486179917
1266,0.09080303493359752
1267,0.0001111131979352554
1268,0.9939499830484743
1269,0.16571392635269608
1270,0.25094958836777476
1271,1.752515754448193e-05
1272,0.9998423469408727
1276,0.035414721105717736
1277,0.14692275719244252
1279,1.099316383284719e-05
1280,1.0
1283,0.0188819700030786
1285,0.01612618974774209
1286,0.9941062338861124
1290,0.13162776607447021
1293,0.024529288981792394
1295,0.011801950676933536
1297,1.0
1299,0.18055202288318567
1300,0.030297524214646862
1301,1.2394271648362396e-05
1302,0.5622978601177814
1303,0.059549481240861735
1304,0.9917971568468017
1305,0.00021863904934574601
1306,0.00016658232220006117
1307,0.11877387273990175
1308,0.9999999999755573
1309,0.010550348898822733
1312,0.009521636408305821
1313,0.00015865264728484458
1314,0.019889540399851052
1316,0.00015151096987115031
1318,0.00019179417612002317
1319,0.04680596542462738
1320,0.4488944022540257
1322,1.0
1323,1.7358741553573032e-05
1325,5.560605614862455e-05
1329,2.030944157171161e-05
1330,0.00025969841502081794
1334,3.296554402248078e-05
1337,0.9998283445073579
1340,3.6926488489259e-05
1341,7.416553962331568e-06
1342,0.04847627164030109
1347,5.5166851832465886e-05
1349,0.00031942939241851444
1350,0.00015196138544314872
1355,0.0014970975158358677
1356,6.752706910836688e-06
1357,5.1407612445420134e-05
1358,0.005926957492958311
1359,0.032318658008786826
1361,0.0004215609985705144
1363,6.603263269821545e-05
1366,0.1351884162184226
1367,0.03897141148891263
1370,0.9999995097314306
1375,0.9996243369624563
1377,0.817933792241964
1379,0.06793263534163305
1381,5.038148178204721e-06
1382,9.063943219384425e-05
1385,0.6238324504639908
1387,7.935001861368319e-05
1389,0.10571236947669468
1392,0.2370906694639996
1393,2.394418243279521e-05
1395,0.09928215045883317
1396,1.8143624630743822e-05
1399,0.027596204668807172
1400,0.03946274594769426
1401,5.814337423316581e-05
1402,1.0
1405,2.225232627358113e-05
1407,2.6025421561418747e-05
1409,0.9333501940518113
1413,0.07623661925193707
1414,3.4867146353991104e-05
1415,3.928015146815368e-05
1417,0.02994565321857244
1421,5.5659578581339974e-05
1422,0.023680728723326397
1423,0.00026702969122028913
1425,0.041231834035042214
1426,0.005363380129117028
1428,0.988348015214481
1429,0.0373506918024223
1430,2.388260103497808e-05
1431,0.10029703292784564
1433,0.04452701019589644
1435,0.047910442009317745
1436,0.001106757181487997
1438,0.05130750908047305
1439,9.56168552035936e-05
1442,0.1999643696242807
1448,0.00012963419038308655
1449,0.19349739202671737
1451,0.04202759584073649
1453,0.11508195271762375
1455,0.9183322470167327
1456,0.06617946486019118
1458,0.20450316625564902
1459,0.04973412417391721
1463,0.10166032969282
1466,0.9442909684869293
1468,0.9999999999474767
1471,0.0021267996997732476
1472,4.736801895814254e-05
1473,0.06342827753139615
1474,0.9216127244633588
1476,0.20004768993744843
1477,0.0518225734089
1478,1.3560047079936931e-05
1479,0.02273813087255097
1481,3.741542037191409e-05
1482,0.3538478974609071
1487,0.010528491815870934
1490,5.473929184339449e-05
1493,0.035904489520706004
1494,0.3214350235215456
1495,0.08279302309132953
1496,0.09789885652999905
1497,6.837815049412981e-05
1498,0.9959114002602658
1499,7.033551463842206e-05
1500,0.2584534718407867
1505,0.00019324010688625323
1507,0.0005043119493989093
1508,0.00036557731932338784
1510,0.00021502946239888572
1511,0.0002986083113526826
1513,0.05318078939199409
1514,0.06106928701283265
1518,0.9983969622354677
1519,1.764434322052975e-05
1520,0.0001860126587130669
1522,0.08685361793302943
1523,3.0013651141688225e-05
1524,0.00011175976178553786
1527,0.9904179850067779
1528,3.591258557298049e-05
1529,1.7983321415420636e-05
1530,0.9999999999101874
1532,6.943380162768433e-05
1534,4.2866789418367324e-05
1536,0.9996156088508065
1537,5.794945911386032e-06
1540,1.7683938053979976e-05
1543,0.19154371338074727
1546,0.00015531423174284465
1549,0.9961657604259346
1553,4.752252036516876e-05
1558,0.15216044177005383
1560,0.6705923943199859
1561,0.002790251127179305
1562,5.5232109487740776e-05
1565,0.00011527365523169036
1573,0.011048678813787599
1576,0.14783027982610436
1577,0.9970516140886461
1579,0.03691292165626645
1580,0.0008757295247166383
1581,0.07187447595973114
1582,0.015150598273999276
1584,0.0002016594622804913
1586,0.00015490269713273796
1588,0.00017901800866482764
1589,0.2213251900675614
1595,0.03663894472748345
1598,0.1676284791917073
1599,0.9989319243584767
1600,0.19914606161392054
1605,2.1618105778934665e-05
1609,0.9913890538594196
1610,0.0671854966252915
1615,5.706037274194561e-05
1617,0.9816264297714453
1619,0.19770641073449208
1621,0.19267902123854233
1622,0.00015857746951667152
1628,8.861301292647291e-05
1629,0.8150566071238334
1630,0.00013533606678353105
1631,0.999966929111699
1633,0.00014144499662088037
1636,0.027583195669183203
1637,0.0262411623068373
1638,0.0002843588703046093
1643,0.4463523497310927
1644,0.13075169847936421
1645,0.13646117025906715
1646,1.0522523295635101e-05
1647,0.10269853585164956
1648,0.4714558547715562
1650,0.061556583545641794
1651,0.00020987595075250596
1652,0.04857979380878941
1654,2.915352112104811e-05
1655,0.9997190789065552
1657,0.9993930190602276
1658,0.015350638939241271
1663,2.9814927176548363e-05
1665,0.0861179671955237
1666,0.03614714994410827
1669,0.9998473351181242
1675,0.021233320103088274
1678,0.5702655377598151
1679,0.09687886343405579
1680,0.014731241001171113
1681,0.1786441148157374
1684,8.574732551651551e-05
1687,5.6451062792902306e-05
1688,0.010135796372533404
1692,0.15328527317603946
1694,0.9078642173805137
1695,0.0491054947483329
1696,0.0008271778755349976
1697,6.287317787588448e-05
1698,0.026179438107146992
1699,8.256734130113221e-05
1700,1.8405923507054497e-05
1701,0.15260303191392174
1704,0.6962176809802281
1705,1.5067780063918507e-05
1706,0.011326303285775626
1708,0.12375904311077114
1709,0.0002650778737143293
1712,1.2384090097625578e-05
1713,4.240906990318364e-05
1715,0.19710727537649955
1718,0.11104684263064823
1720,3.0506540037345096e-05
1721,0.0001367681838829048
1724,0.06567252760645395
1725,4.9131984177225855e-05
1726,4.630820577529979e-06
1728,0.00021377308784564498
1729,0.4016076641240878
1738,0.030162702194861085
1739,0.1472276698975109
1741,0.0139378621192981
1743,0.00040186205927331695
1745,0.00957890811582827
1750,5.0202548081194685e-05
1751,0.1444311043035092
1753,0.000903451208551884
1755,0.008389502412523689
1757,0.14808625247256296
1758,2.066569296206592e-05
1759,0.014760075635728714
1762,6.942780538203019e-05
1763,0.1408950975304126
1767,0.9997785187273885
1769,0.9029575982773285
1770,0.9494683179862549
1778,0.4102176614390527
1781,0.00172775782150353
1784,0.19016869620111654
1786,3.6966552919053606e-05
1787,0.10570075376999838
1788,0.26048566508643417
1789,0.9777216337399717
1790,0.07224582280458963
1794,0.004181312324629119
1795,0.07139059604701489
1797,0.9969311645430591
1801,0.9973194063249253
1802,5.682512945715963e-05
1809,0.8813228443871436
1810,0.9844659285136247
1811,0.1381874846625762
1816,0.0006111317430097205
1817,0.019993505048702048
1818,0.021089559905502233
1820,0.053150411915780266
1821,2.4207766084370688e-05
1822,1.1177964582920802e-05
1823,0.01209643770228397
1829,1.0
1833,0.14217354401928137
1834,0.9991543605987798
1836,0.00011050106214599201
1837,0.9999475745900233
1839,0.0853676015174873
1842,0.9999986961415148
1845,0.9892832952223257
1849,5.1206222575688183e-05
1851,0.0007926781639193599
1852,0.010247816255077355
1853,0.055542485878558416
1855,3.0788901330975436e-05
1856,0.05890753226044566
1857,0.06156421765986419
1859,0.9221702235917815
1860,5.372237769098206e-06
1861,3.56401870961273e-05
1862,0.2777449299192943
1864,0.00016329857931335955
1865,0.08698008066740238
1869,0.11825466270910621
1871,7.0733931870320905e-06
1872,0.9998076261018168
1873,0.9744799637433172
1874,5.6591453520226155e-05
1875,2.161594692051573e-05
1878,0.1590059311201816
1879,0.023744725065748002
1880,0.04215520437730449
1882,0.00038707177798232636
1887,8.425997549715558e-05
1893,0.00021365330504705742
1896,0.6414614278805231
1900,3.6425961565344714e-05
1902,0.015723100815131584
1904,0.9711828152492064
1906,0.0002526645227865409
1907,0.032783725219087685
1909,0.04343110301375225
1911,5.04416640896452e-05
1913,8.664540475611706e-05
1915,0.06237816764474593
1917,0.36670817556976953
1918,7.538848958386716e-05
1919,0.021477555833037256
1921,0.014582929162151703
1922,0.9960070207418995
1923,0.000256556323111408
1926,0.036005562404575156
1927,0.04321694799941095
1928,0.0036635980866825024
1929,0.09261943543936531
1931,0.21163122611454152
1932,0.36796826157166174
1938,0.9996264603203843
1940,9.240066497823946e-05
1941,0.00015104658666583872
1942,0.00014209536799550195
1944,4.0221466408930534e-05
1948,9.356163563367133e-06
1949,1.8423559374392458e-05
1951,0.002940324142297241
1953,0.0759150510516563
1954,0.13844441105489633
1955,0.08218791847395135
1956,0.00011628816095613898
1957,0.8095117659285509
1958,0.9292580717070971
1959,0.25329054963136943
1961,6.737852745051911e-05
1962,0.0001547393037217929
1965,0.20769863240860179
1969,9.841845102408649e-05
1971,0.12332280672898571
1978,0.9194637246405759
1982,0.08601503998139971
1984,4.9292589990984583e-05
1985,0.015248213333031476
1986,2.6098313717665855e-05
1987,0.042070312112597846
1988,5.638930136925192e-05
1989,0.09502769707134776
1990,0.018192234350598725
1991,0.9975789351888665
1993,0.12968894878595785
1994,0.877797537145713
1999,0.11365062191265213
2000,8.123191835007039e-06
2001,3.29339597264883e-06
2002,0.006118019857108404
2003,0.1447583068421434
2004,0.18553118727855314
2008,8.826614219139834e-05
2011,5.655462624524628e-05
2013,0.0002608083555046375
2017,0.05555401251637143
2020,0.8368671897859639
2021,0.00015481341809356523
2024,0.045688415218420264
2026,0.04798432032528025
2031,0.05494793117204697
2035,0.00015254527119480676
2039,0.6737797048930156
2040,0.0008207109503368698
2044,0.951007168104141
2045,0.16263710268203982
2046,0.17955318303668036
2047,0.08860696502920774
2048,0.06554260487803194
2052,0.12954580739523852
2053,0.02844626526471335
2054,0.01955066432125695
2055,5.947027631611578e-05
2058,0.00010458083072551776
2059,0.040828745225263086
2060,0.01716567378549959
2063,0.10074500988796743
2064,0.4912969312718629
2065,0.7560551347480964
2066,0.0008166405359586439
2070,0.016874501568993835
2073,0.3571212748439236
2076,0.8289366025471994
2077,1.5940987781562914e-05
2078,0.0001847611118904581
2082,0.00014793822969918856
2084,0.11065590540086595
2086,0.0012135293070453552
2088,0.999796688239809
2090,0.3610086847974917
2091,0.00010124772725547615
2095,1.751604082927244e-05
2097,0.00015644076222530074
2101,0.20919254950079746
2102,0.0061718210113697065
2105,0.00012890945334845876
2106,5.052243221282311e-05
2107,0.0005027353336766828
2110,3.5988432821292345e-05
2113,0.021992712129703752
2114,5.434210600020063e-06
2115,1.9454063288912167e-05
2118,0.03094193956781138
2119,0.01022728272958966
2120,2.211689015764983e-05
2122,0.17515546798961085
2128,0.1297128945639881
2129,3.090083491236735e-05
2132,0.04146988175786419
2136,0.14906957109451668
2139,0.31048517115057606
2140,3.213988197681069e-05
2141,2.7436582557255934e-05
2142,0.9998043001195712
2143,0.10874369909770136
2146,2.3631523743308967e-05
2147,1.988047047255307e-05
2148,9.237146603463349e-06
2151,5.957176156652699e-05
2153,0.00021598654300868298
2154,0.9999717291955397
2156,0.06541299231755779
2161,0.986550620619192
2162,0.14136322657401296
2163,0.13659453549063008
2164,3.1523097357733925e-05
2165,0.12812398000119363
2168,0.9979820128633468
2169,0.00047669895425611007
2175,0.7607355920569263
2176,0.00031293738393404667
2177,0.00010780824351701146
2178,0.05856054396104904
2182,0.0066950335660453915
2184,0.1213871900057977
2191,0.45005479589598624
2193,1.0
2194,1.193702415128832e-05
2196,0.014655090767594059
2198,0.0010619023810521451
2199,0.8624995416574152
2200,0.00021239860316344002
2202,0.016536844759269052
2209,0.0031883225058052665
2213,2.005182833251467e-05
2217,0.11554281911529807
2218,0.037324057636088225
2224,4.584744434865724e-05
2225,0.0522917418068089
2231,0.906499468804055
2233,0.1744566213494917
2234,0.001330405957698374
2235,0.3466792829771139
2237,4.772815780039857e-05
2238,2.008574026545173e-05
2240,0.0316259386460312
2242,0.08213233275086249
2244,0.05129959410625788
2246,0.00033306860889758286
2247,0.03607812301702165
2248,0.9993624370232489
2249,0.9971457177223252
2250,0.9964344689084689
2252,0.06433477500960899
2254,0.04909559198525311
2257,0.00016016189351177328
2258,0.00012541552225598285
2262,4.336010641425382e-06
2265,0.03581504624887737
2268,0.9386343639831438
2270,0.0031832332493680567
2280,0.8706146514272863
2281,0.06217950315836654
2283,0.44379122034481083
2285,9.561698999490708e-05
2289,0.9360377668869506
2290,2.8911753655416586e-05
2291,0.995559386763206
2293,0.14615063093560746
2294,2.8658902446649797e-05
2295,0.18186008723797087
2300,0.1831208439710782
2304,0.0009554271525763697
2307,0.06436234229579828
2310,0.08207843310847028
2312,0.005024580950850347
2313,0.4419281021366169
2318,0.6565522060956223
2319,0.3546270516603555
2322,0.00025690718673736457
2324,8.583698240282895e-06
2326,0.019766022258050676
2328,0.00014596032469297015
2331,0.00016085629889996627
2334,2.5660140429292074e-05
2335,5.151198492458785e-05
2336,9.452003845355412e-06
2339,0.05155318821006091
2340,0.1605412547700699
2341,0.8642301270355944
2344,1.0
2349,0.998851281770745
2352,0.6634050314216379
2353,0.0006067139927499214
